"SQGDP9 Real GDP by state 1/"
"(millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2005:Q1","2005:Q2","2005:Q3","2005:Q4","2006:Q1","2006:Q2","2006:Q3","2006:Q4","2007:Q1","2007:Q2","2007:Q3","2007:Q4","2008:Q1","2008:Q2","2008:Q3","2008:Q4","2009:Q1","2009:Q2","2009:Q3","2009:Q4","2010:Q1","2010:Q2","2010:Q3","2010:Q4","2011:Q1","2011:Q2","2011:Q3","2011:Q4","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2013:Q1","2013:Q2","2013:Q3","2013:Q4","2014:Q1","2014:Q2","2014:Q3","2014:Q4","2015:Q1","2015:Q2","2015:Q3","2015:Q4","2016:Q1","2016:Q2","2016:Q3","2016:Q4","2017:Q1","2017:Q2","2017:Q3","2017:Q4","2018:Q1","2018:Q2","2018:Q3","2018:Q4","2019:Q1","2019:Q2","2019:Q3","2019:Q4","2020:Q1","2020:Q2","2020:Q3"
"20000","Kansas","84","    Federal civilian",2668.2,2632.2,2626.3,2722.0,2842.3,2781.3,2780.0,2689.9,2612.6,2574.5,2552.6,2459.4,2443.7,2418.2,2427.1,2425.3,2414.1,2446.3,2467.5,2512.4,2723.3,2774.7,2800.5,2772.2,2788.5,2749.1,2724.5,2732.5,2690.8,2668.8,2609.0,2520.0,2410.5,2309.8,2267.8,2212.4,2256.6,2298.1,2329.2,2377.9,2388.0,2438.7,2482.0,2499.2,2494.7,2479.0,2514.4,2564.7,2569.1,2597.9,2640.8,2647.7,2676.6,2682.5,2691.5,2670.2,2661.6,2706.1,2727.2,2755.0,2788.6,2822.7,2874.0
"20000","Kansas","85","    Military",2496.1,2528.1,2574.5,2707.9,2784.7,2835.5,2897.1,2922.4,2963.9,3090.0,3162.3,3229.8,3281.9,3288.2,3233.6,3150.1,3241.6,3229.6,3356.8,3406.7,3432.6,3442.6,3455.5,3453.6,3390.3,3421.2,3380.3,3407.2,3406.5,3340.4,3301.1,3253.5,3165.5,3144.4,3139.5,3071.0,2974.7,2978.8,3004.8,3016.1,2974.7,2934.7,2827.8,2801.4,2753.8,2694.0,2630.0,2620.0,2611.9,2602.6,2608.0,2557.6,2575.0,2546.2,2532.9,2481.2,2482.5,2528.5,2536.8,2547.8,2558.9,2579.2,2601.4
"20000","Kansas","86","    State and local",12993.7,12970.2,13329.8,13329.6,13053.9,13315.9,13108.9,13382.0,13452.9,13740.4,13823.2,14163.8,14191.4,14262.2,14392.8,14103.3,13995.6,13907.0,13646.8,13716.0,13541.8,13562.2,13363.2,13686.6,13458.3,13875.4,13910.2,13743.1,13738.0,13557.0,13928.2,13886.5,13984.1,13969.5,13979.4,13785.5,14024.9,13956.8,13862.6,13656.7,13607.4,13381.3,13506.9,13315.6,13334.4,13500.6,13611.3,13722.4,13355.3,13867.1,13421.3,13870.3,13644.6,13780.3,13758.4,13683.1,13915.4,13808.6,13880.5,13782.2,13430.9,12529.3,12903.8
"21000","Kentucky","1","All industry total",165864.1,168441.7,170092.5,170963.1,173240.2,174324.7,173542.6,172924.3,170153.6,171249.1,171674.7,174323.7,174084.6,175611.6,171922.3,167350.3,164972.3,163397.7,164679.7,168152.8,167496.0,171828.4,174834.6,174907.6,172189.8,173262.7,173809.9,177548.5,176751.1,177307.1,176421.4,174812.8,180663.3,179011.1,179511.4,178810.8,178277.2,180316.4,180641.6,180318.8,180945.5,182947.7,182842.0,183216.3,181394.9,183095.4,184624.5,184704.8,184102.7,183675.3,184500.1,186125.0,186509.2,187269.2,187554.1,188696.9,189572.5,190026.0,191287.3,192360.0,189907.0,170843.7,186240.4
"21000","Kentucky","2","  Private industries",141344.7,143510.2,145100.5,145419.5,147740.9,148644.1,147701.7,147079.5,144629.6,145457.7,145485.4,147811.5,146995.8,148274.9,144818.8,140709.8,138623.3,137091.5,138624.7,141666.2,140159.5,144332.5,147405.3,147846.4,145315.2,146343.0,147101.9,150788.0,150049.8,150600.5,149688.5,148177.0,154177.4,152619.7,153228.8,152847.3,152343.6,154513.7,155042.4,155137.5,155421.2,157635.0,157609.0,158244.9,156595.4,158590.8,160243.1,160258.4,159989.3,159423.5,160202.1,161686.0,162122.3,162805.0,163252.7,164440.4,165457.5,165828.9,167181.0,168150.3,165857.0,147766.4,162689.9
"21000","Kentucky","3","      Agriculture, forestry, fishing and hunting",3220.7,3442.3,3478.7,3501.8,4051.5,4274.2,3786.0,3240.9,2016.7,2114.1,2658.1,3451.4,2557.6,2337.5,1284.4,1321.8,3233.4,2725.9,2621.7,2962.0,1468.7,2119.1,2490.3,2175.2,2921.6,2175.4,1925.1,1895.0,2800.5,2450.9,1605.9,1591.1,3994.0,3734.1,3609.7,3856.8,3207.7,3377.2,3348.1,3346.9,3738.2,3545.4,3662.9,3872.7,3638.7,3738.7,3666.4,3476.7,4123.5,3918.3,3858.8,4022.6,3694.5,4034.1,3957.2,4102.8,3822.1,3880.2,4004.2,4114.4,4638.4,3517.9,4356.5
"21000","Kentucky","6","      Mining, quarrying, and oil and gas extraction",6426.4,6990.4,6183.7,6143.2,6692.0,6723.6,6702.6,6790.3,6991.8,6658.6,6645.1,6344.4,6081.1,5893.1,6012.8,7264.7,7343.5,6617.3,5991.4,5550.6,5203.6,6154.4,6218.8,6205.9,5769.0,6154.0,6055.9,6014.3,5168.0,4791.8,4254.0,4136.8,4319.5,4286.3,4350.1,4335.3,4162.0,4062.2,3920.1,3907.5,3911.1,3515.5,3485.5,3264.2,2783.2,2246.0,2219.7,2181.2,2259.6,2375.1,2394.4,2335.6,2159.6,2277.3,2238.5,2221.4,2310.5,2279.8,2181.4,2068.2,1932.3,1677.1,1648.6
"21000","Kentucky","10","      Utilities",2313.4,2314.6,2413.8,2375.0,2325.7,2565.2,2507.3,2429.9,2388.4,2540.8,2607.9,2612.2,2454.3,2758.3,2814.4,2497.9,2740.7,2520.5,2667.9,2805.4,2909.9,2992.7,3270.4,3249.4,2958.1,3280.6,3259.6,3496.2,3270.6,3398.5,3422.0,3335.7,3379.3,3429.5,3321.7,3342.4,3235.8,3212.8,3197.9,3166.7,2903.8,3134.0,3178.2,3212.9,3267.1,3371.9,3395.1,3363.6,3256.2,3193.3,3251.3,3195.3,3165.2,3177.5,3058.4,3211.6,3059.2,3228.3,3236.1,3456.3,3563.8,3532.1,3561.6
"21000","Kentucky","11","      Construction",8268.1,8260.3,7972.1,7781.0,7836.9,7494.1,7237.5,7029.6,7104.2,7365.2,7406.4,7298.5,6939.9,7190.5,7282.4,6888.6,6683.3,6349.3,6617.1,6533.5,6176.0,6150.6,6067.4,5914.6,5831.8,6155.2,6105.6,6069.5,6334.1,6318.4,6328.4,6320.3,6330.0,6249.2,6373.3,6338.2,6354.3,6561.5,6590.1,6643.3,6481.7,6825.1,6807.1,6932.0,6840.8,6804.2,6695.4,6811.1,7052.7,6709.1,6962.9,7011.4,6960.2,6982.8,6876.7,6823.1,7033.1,6879.1,6880.7,6893.8,7014.1,6567.8,6997.0
"21000","Kentucky","12","      Manufacturing",30221.6,30430.4,31119.9,32400.4,33945.9,34394.8,34354.2,33850.4,32447.7,32557.1,32085.9,32517.2,32545.2,32598.2,30515.1,28193.7,24483.1,24945.3,26118.9,27931.4,28509.3,29475.7,30716.7,30458.5,29727.0,28883.5,29931.2,31558.8,31727.3,33075.7,33066.0,33220.4,34872.0,34658.8,34712.9,34094.0,33966.3,34298.4,33958.1,33555.6,33477.4,34190.9,33639.5,33516.6,32740.1,33726.9,33826.6,33879.8,33293.2,33737.4,34011.3,34779.4,34771.2,34432.2,34812.4,35373.9,35518.2,35885.2,36566.2,36567.1,36390.8,32217.8,36710.9
"21000","Kentucky","13","          Durable goods manufacturing",15697.2,15839.5,16353.1,17161.8,17899.5,18132.7,18083.0,17379.4,16809.7,16685.0,16201.6,15986.1,16535.4,16021.1,14689.5,13392.0,10505.2,10073.6,10695.8,11712.0,12702.3,14145.8,15632.4,15553.5,15349.0,14725.2,15414.3,16250.8,15786.7,16861.3,16912.0,16902.5,17410.1,16985.0,17049.1,17315.4,17643.8,17986.6,18438.9,18410.0,18795.0,19105.0,19373.3,19452.9,18874.2,19477.0,19646.2,19781.5,18947.5,19243.4,19568.2,19785.3,19343.9,19420.5,19419.9,19938.5,20482.3,20431.3,20654.8,20783.8,20782.4,17654.3,20852.1
"21000","Kentucky","25","          Nondurable goods manufacturing",14223.9,14275.5,14387.3,14800.2,15616.4,15830.4,15850.8,16189.9,15323.0,15610.1,15692.5,16457.7,15794.4,16491.8,15810.1,14824.7,14194.9,15207.2,15753.5,16528.6,15998.8,15390.6,15054.3,14881.7,14359.6,14159.5,14518.5,15308.8,15950.9,16210.7,16150.1,16315.1,17459.9,17679.3,17670.8,16774.6,16311.0,16293.7,15482.7,15104.0,14622.7,15028.8,14193.7,13986.6,13792.8,14172.1,14097.7,14011.6,14281.4,14427.9,14368.6,14927.2,15371.8,14952.4,15338.0,15374.1,14961.2,15385.8,15847.3,15714.9,15538.4,14534.4,15776.7
"21000","Kentucky","34","      Wholesale trade",11203.4,11322.0,11576.5,11756.9,11683.8,11820.9,11846.3,11998.4,12341.3,12584.1,12518.8,12602.3,12800.7,12537.0,12411.8,12030.7,11003.5,10686.7,10711.6,11229.5,10894.1,11493.2,11768.3,11813.7,11405.1,11185.0,11199.8,11760.2,11510.8,11741.0,11783.5,11388.3,11982.8,11822.5,11977.7,12129.4,12146.9,12551.5,13003.1,12959.8,12982.0,13139.1,13303.8,13323.8,13089.4,13290.3,13493.6,13550.5,13633.5,13569.3,13619.9,13668.6,13950.7,13830.0,13979.5,13962.3,14060.9,13836.8,13644.7,13601.3,13527.0,12306.9,13502.8
"21000","Kentucky","35","      Retail trade",10887.6,11133.2,11219.4,10884.8,11001.4,11273.9,10675.8,10895.5,10845.2,10494.0,10519.2,10573.4,10497.5,10476.0,10410.3,10288.2,10126.3,10105.3,9967.6,10230.1,10260.7,10416.5,10422.5,10321.5,10365.4,10271.7,10167.4,10358.7,10360.1,10200.3,10336.0,10199.6,10359.8,10172.5,10176.3,10150.8,10040.2,10176.3,10289.5,10208.1,10304.5,10654.7,10828.4,10865.4,11143.3,11276.7,11217.5,11433.0,11479.9,11479.7,11666.7,11679.5,11713.5,11659.7,11853.4,11774.7,11984.0,11948.7,12086.8,12132.8,11840.1,10926.6,11941.3
"21000","Kentucky","36","      Transportation and warehousing",8072.7,8224.4,8841.0,8577.8,8280.1,8443.4,8368.6,8536.3,8219.7,8534.2,7774.3,8019.3,7958.6,8180.2,8004.3,7872.4,7410.7,7430.3,7675.9,7737.4,7613.2,7512.0,7769.9,7882.3,7667.0,7715.7,7630.2,7766.2,7766.6,7651.6,7593.3,7542.4,7566.3,7389.6,7509.3,7457.6,7555.8,7529.3,7679.9,7686.5,7712.6,7963.0,7890.3,8002.3,7842.0,7950.4,8115.9,8125.5,8262.2,8164.1,8198.6,8339.5,8454.9,8451.0,8404.6,8523.1,8406.8,8481.9,8656.7,8639.5,8467.2,6591.3,7482.0
"21000","Kentucky","45","      Information",3668.9,3821.7,3773.4,3617.7,3805.5,3825.8,3893.9,3831.8,3854.8,3850.6,4010.7,3964.9,4831.4,4915.4,4857.7,4512.2,5364.0,5205.4,5296.7,5462.1,5220.2,5326.6,5440.8,5541.8,4774.9,5166.0,5228.6,5384.2,4419.1,4492.1,4444.5,4392.9,4472.9,4432.5,4436.5,4212.3,4582.4,4690.3,4591.0,4976.9,4596.4,4798.0,4918.4,4945.9,4900.7,4882.7,5044.0,4936.6,5189.2,5165.7,5162.1,5286.8,4829.7,5118.1,5080.9,5056.8,5361.8,5389.7,5474.2,5719.3,5422.0,5265.5,5449.1
"21000","Kentucky","51","      Finance and insurance",7598.0,7816.6,8105.2,8193.6,8062.6,8157.1,8392.2,8105.9,7946.5,8040.5,8046.1,7896.0,8218.0,8304.5,7627.2,6367.3,7979.8,8311.8,8172.9,8077.3,7972.4,7833.4,7766.5,8212.8,8053.8,8241.3,8087.9,8289.4,8356.3,8166.1,8456.1,7883.5,7947.5,8228.9,8303.3,8261.3,8603.7,8922.1,8941.0,8996.4,9457.6,9475.2,9333.4,9588.2,9236.8,9495.0,10142.6,10338.1,9758.7,9494.4,9419.7,9384.7,9626.9,9776.9,9474.1,9434.2,9464.2,9418.3,9405.3,9686.2,9161.1,9382.6,9668.2
"21000","Kentucky","56","      Real estate and rental and leasing",13789.3,13938.0,13998.2,14115.1,13603.5,13720.0,13967.2,14265.5,14419.0,14539.4,14828.7,15388.0,15032.8,15200.1,15317.2,15537.0,15613.5,15484.3,15737.7,15899.7,16279.6,16699.3,16816.3,17252.7,17253.3,17664.7,17838.1,18344.6,18176.5,18271.7,18378.8,18089.1,18431.9,18346.4,18446.9,18304.1,18066.3,17958.5,17911.4,17883.3,17961.9,17774.5,17777.3,17825.4,17928.4,18007.5,18036.7,17826.7,17805.6,17753.9,17663.8,17621.0,17943.1,18110.7,18141.1,18384.8,18585.7,18739.9,18842.9,18991.3,18902.7,18459.5,18772.8
"21000","Kentucky","60","      Professional, scientific, and technical services",5890.4,5824.3,5882.4,5866.8,5887.8,5902.6,5885.8,5941.7,5961.8,6038.9,6144.8,6298.0,6509.6,6628.3,6873.3,6867.2,6740.8,6536.1,6615.1,6662.4,6639.3,6634.2,6714.8,6739.3,6748.6,6860.9,6872.1,6875.4,6746.5,6863.3,6864.4,6642.3,6873.4,6760.6,6838.8,6965.4,6975.4,7116.6,7283.3,7323.9,7371.4,7462.4,7572.5,7602.9,7714.2,7710.2,7785.7,7740.7,7711.0,7702.6,7762.9,7875.6,7982.0,8113.3,8145.9,8204.5,8279.7,8291.9,8406.9,8438.5,8351.6,7582.0,7970.2
"21000","Kentucky","64","      Management of companies and enterprises",2453.3,2498.5,2451.1,2180.6,2542.5,2225.7,2250.4,2393.8,2313.9,2344.6,2409.2,2588.3,2297.8,2545.8,2373.8,2252.5,2295.5,2357.3,2342.4,2201.2,2277.9,2294.1,2548.9,2540.3,2400.7,2550.1,2514.4,2695.0,2654.9,2623.3,2595.4,2824.2,2615.7,2465.1,2594.0,2548.0,2558.5,2639.5,2542.6,2635.3,2499.8,2735.0,2554.7,2555.1,2737.1,2808.9,2973.7,2724.4,2685.8,2721.0,2776.5,2975.7,2748.1,2737.4,2964.0,2925.2,2998.6,3039.5,3078.7,3149.2,3014.7,2888.4,2968.4
"21000","Kentucky","65","      Administrative and support and waste management and remediation services",3724.4,3752.7,3761.8,3772.9,3928.8,3922.6,3895.5,3923.0,3935.5,3986.4,4057.8,4133.0,4149.8,4111.7,4047.0,3855.4,3690.7,3677.6,3727.7,3941.9,4139.1,4304.3,4337.9,4309.7,4372.3,4464.2,4613.9,4649.7,4725.0,4766.0,4752.2,4785.7,4867.3,4864.8,4892.7,4996.2,5006.2,5154.4,5203.1,5222.3,5186.6,5296.3,5337.0,5260.3,5196.9,5204.4,5239.3,5522.9,5449.9,5398.8,5505.2,5511.3,5620.8,5623.8,5656.8,5758.2,5678.3,5686.3,5687.9,5676.7,5706.2,4861.6,5422.3
"21000","Kentucky","69","      Educational services",1181.3,1192.5,1196.1,1161.9,1145.2,1119.3,1128.8,1108.7,1097.8,1103.9,1104.5,1129.2,1101.0,1128.3,1153.9,1179.1,1249.9,1236.4,1258.6,1282.4,1293.5,1325.3,1332.4,1347.2,1343.9,1333.6,1341.5,1343.0,1353.8,1359.3,1350.1,1331.8,1298.5,1273.4,1270.4,1290.3,1257.4,1263.6,1265.0,1268.1,1251.2,1247.5,1241.9,1283.5,1286.0,1269.7,1228.0,1216.0,1204.7,1217.6,1226.0,1184.1,1228.2,1222.3,1250.8,1258.3,1272.0,1265.2,1275.7,1282.2,1264.3,1116.8,1169.2
"21000","Kentucky","70","      Health care and social assistance",12774.4,13038.4,13300.2,13258.0,13289.3,13267.6,13268.0,13270.7,13099.1,13093.1,13122.3,13424.5,13350.9,13592.5,13793.0,14181.2,13801.1,14043.7,14035.1,14195.0,13952.6,14175.6,14211.7,14272.5,14381.1,14713.2,14792.8,14727.5,15198.8,14929.2,15031.0,15073.3,15094.6,14889.2,14825.4,14831.1,14706.1,14832.1,15002.6,15094.7,15461.3,15505.3,15740.3,15736.7,15764.8,16029.6,16297.2,16200.3,16380.9,16401.0,16288.7,16351.7,16849.3,16887.3,17008.2,17032.0,17173.7,17239.4,17293.5,17384.4,16996.4,14328.0,16601.7
"21000","Kentucky","76","      Arts, entertainment, and recreation",819.9,826.8,811.8,800.0,812.3,823.6,761.0,773.0,777.1,766.6,817.7,799.3,756.4,786.9,792.5,776.2,791.0,771.4,775.8,754.3,780.9,797.7,809.3,819.2,789.6,803.6,797.3,838.4,824.6,863.2,845.7,843.6,860.3,876.7,854.2,893.8,945.7,896.3,949.0,913.1,887.2,855.1,897.5,944.9,828.5,953.1,921.9,920.0,848.1,935.1,970.6,1056.4,985.0,979.1,1002.8,992.8,1046.4,1003.7,1035.3,1026.3,1094.0,567.6,839.8
"21000","Kentucky","79","      Accommodation and food services",5396.5,5430.7,5438.3,5434.6,5561.0,5477.2,5470.2,5424.6,5490.2,5379.0,5289.8,5352.3,5363.0,5433.9,5409.0,5093.3,4821.2,4599.2,4623.0,4598.8,4739.2,4857.0,4952.9,4949.6,4905.3,4966.7,4969.0,4953.6,4839.4,4837.7,4798.2,4871.1,5128.0,5065.7,5079.8,5174.8,5260.7,5421.7,5464.7,5489.9,5475.5,5568.2,5599.9,5613.1,5665.6,5644.6,5708.0,5673.2,5545.6,5489.3,5419.3,5441.9,5163.0,5203.6,5207.9,5254.6,5217.9,5231.7,5340.4,5281.0,4903.6,2876.2,4262.2
"21000","Kentucky","82","      Other services (except government and government enterprises)",4249.8,4270.5,4289.7,4274.4,4231.6,4183.1,4119.1,4028.1,3989.0,4014.0,3972.0,3982.8,3965.5,3975.3,3948.4,3928.1,3813.9,3782.6,3771.7,3775.6,3664.1,3747.2,3781.3,3804.1,3664.6,3676.8,3690.4,3673.8,3796.0,3792.3,3782.3,3734.4,3696.6,3652.8,3666.9,3685.3,3645.6,3754.9,3774.5,3745.1,3707.1,3720.6,3674.3,3712.2,3655.2,3688.8,3694.8,3672.4,3692.5,3685.5,3707.5,3706.7,3768.6,3814.2,3841.8,3875.2,3885.0,3861.8,3905.4,3894.3,3717.5,3001.6,3385.0
"21000","Kentucky","83","  Government and government enterprises",24483.2,24896.5,24949.7,25518.8,25459.8,25641.3,25810.0,25816.2,25497.5,25766.9,26170.9,26493.3,27074.3,27323.0,27093.9,26633.7,26342.5,26299.4,26045.9,26474.6,27322.7,27482.4,27421.8,27059.6,26870.2,26916.6,26707.1,26761.9,26701.5,26706.3,26732.6,26636.2,26491.7,26395.5,26289.8,25975.1,25942.8,25822.8,25625.5,25218.8,25552.9,25361.1,25283.9,25034.1,24858.3,24584.3,24473.7,24536.8,24212.2,24343.8,24392.5,24537.0,24489.1,24567.5,24413.7,24378.8,24251.3,24332.3,24255.6,24361.5,24191.6,23106.7,23697.6
"21000","Kentucky","84","    Federal civilian",4178.4,4140.2,4113.0,4154.9,4230.3,4260.8,4234.3,4196.9,4145.3,4163.1,4166.1,4074.7,4074.9,4052.8,4100.1,4138.8,4238.6,4323.6,4374.4,4329.6,4352.1,4237.2,4229.5,4220.2,4326.0,4308.6,4229.7,4235.0,4203.1,4186.0,4170.2,4124.8,4106.5,4097.0,4126.8,4088.6,4164.0,4181.4,4215.7,4219.5,4192.9,4233.7,4288.4,4342.4,4340.9,4323.1,4339.3,4372.5,4317.7,4345.7,4367.6,4340.5,4353.3,4255.7,4247.0,4242.1,4192.8,4237.5,4231.4,4201.5,4221.0,4258.4,4382.0
"21000","Kentucky","85","    Military",3595.5,3768.5,3918.9,4027.0,3999.2,4063.8,4107.8,4118.4,4025.8,3989.8,4026.4,4132.4,4342.4,4481.0,4607.4,4611.8,4774.8,4601.4,4556.6,4694.1,4836.6,4830.7,4897.3,4988.5,5065.6,5208.2,5218.8,4937.9,4838.0,4780.2,4704.2,4651.1,4492.3,4477.2,4504.4,4457.2,4352.0,4245.3,4035.0,3991.2,4070.4,4083.1,3944.9,3819.7,3706.3,3653.6,3622.3,3637.1,3616.7,3647.8,3687.3,3668.9,3681.8,3627.4,3630.0,3548.0,3569.4,3639.9,3645.6,3669.7,3652.6,3833.8,3866.7
"21000","Kentucky","86","    State and local",16719.4,16997.9,16923.2,17344.1,17234.5,17319.5,17472.4,17506.7,17333.8,17625.0,17992.5,18303.0,18672.6,18803.4,18393.9,17887.1,17329.3,17375.2,17115.0,17451.4,18135.7,18418.4,18297.9,17851.4,17475.5,17395.0,17253.5,17588.5,17660.9,17740.6,17858.2,17859.1,17888.3,17816.4,17656.9,17428.1,17425.3,17392.8,17367.4,17004.2,17282.8,17043.4,17046.6,16868.5,16804.8,16602.3,16507.9,16524.5,16276.7,16349.9,16339.4,16524.9,16453.2,16674.9,16529.6,16577.9,16479.1,16448.9,16374.2,16483.3,16314.9,15056.2,15487.6
"22000","Louisiana","1","All industry total",245979.3,248901.1,244426.8,243602.8,244602.0,243884.5,242410.5,242617.1,235580.7,234147.7,233951.0,234408.1,232658.5,235378.6,235969.6,237865.9,238396.9,236921.4,238865.7,241502.9,246284.0,249210.0,250534.9,245396.9,237146.5,234024.7,231181.9,234845.6,236978.1,237499.8,231246.1,228200.9,228136.4,225324.5,225772.7,226147.8,226367.2,232483.1,235512.8,236621.8,233161.3,230908.4,229960.0,227706.4,225930.4,225398.6,224509.9,225608.3,227852.4,228623.5,229075.0,229726.3,233518.7,234649.8,235046.0,236872.9,238611.5,238443.3,240978.6,241835.4,234288.9,213207.6,229019.5
"22000","Louisiana","2","  Private industries",218141.8,221198.6,216914.1,217073.7,218385.0,217584.5,216232.1,216804.4,210619.2,209821.4,209789.2,210387.5,208465.2,211222.1,210983.2,213015.1,212293.4,210353.9,211768.2,214120.3,218777.7,221855.9,222808.0,218017.8,209405.0,206460.3,203758.2,207134.2,210056.7,210404.6,204728.3,201837.6,202164.2,199570.5,200467.4,201169.7,201682.8,208018.5,211085.3,212018.2,209035.3,206804.4,205983.2,203746.9,201880.4,201376.0,200437.4,201650.8,203344.6,204284.6,204321.8,204936.8,208736.8,209814.4,210252.7,212197.8,213993.5,213848.7,216315.6,217146.7,209767.9,189534.7,204554.3
"22000","Louisiana","3","      Agriculture, forestry, fishing and hunting",1837.0,1923.7,1935.6,1896.3,2136.2,2233.6,2114.6,2155.3,1748.7,1755.4,1784.6,2113.8,1788.9,1862.9,1626.6,1566.2,2515.3,2212.6,2225.1,1952.6,2331.5,2258.5,2286.8,2231.2,1833.6,1881.4,1945.4,1958.8,2033.3,2045.9,2267.7,2059.8,2145.1,2269.9,2531.8,2297.3,2132.4,2247.3,1975.3,1843.1,2002.0,1915.4,2006.3,1992.1,2170.8,2094.3,2088.1,2139.2,2267.6,2083.1,2096.4,2143.2,1981.0,2302.3,2339.6,2431.9,1968.2,1987.7,2250.8,2272.7,2571.6,2304.9,2250.6
"22000","Louisiana","6","      Mining, quarrying, and oil and gas extraction",18167.9,18434.3,16243.7,16382.3,19270.8,19865.0,20762.9,22500.6,21490.3,21237.8,19862.0,17932.9,16743.4,15783.8,17200.0,21927.8,24613.6,23523.9,22437.0,20573.0,18819.6,19924.4,19343.4,19145.2,17447.0,17452.4,18201.5,19126.1,19727.4,19296.2,17265.4,17310.5,16612.2,16077.4,15662.7,15971.5,14824.5,15640.7,16148.3,16323.9,17564.2,15133.9,15792.0,15712.5,16072.0,14039.9,13665.4,13344.2,13376.4,14309.1,15281.1,14916.8,14963.1,15159.6,15326.1,15610.4,16945.0,17116.5,17375.4,17438.2,16788.9,14598.3,13999.4
"22000","Louisiana","10","      Utilities",3956.2,3908.1,4324.1,4263.6,3625.7,4406.7,4328.9,4105.5,3920.9,4000.1,4088.2,4123.4,4438.9,4681.7,4822.9,3617.1,3712.3,3480.7,3562.1,4006.0,4318.7,4651.3,4688.4,4794.9,4727.0,4849.8,4750.6,4918.5,4449.2,4627.2,4682.5,4669.6,4401.9,4436.3,4718.6,4519.6,4541.8,4524.3,4365.3,4510.2,4172.0,4384.3,4222.4,4424.2,4176.0,4403.6,4592.7,4479.0,4365.4,4383.5,4407.8,4343.0,4475.4,4327.2,4275.8,4325.7,4276.0,4498.6,4439.7,4716.2,4975.8,4935.7,4977.2
"22000","Louisiana","11","      Construction",10088.5,10039.8,9470.5,10112.3,10942.3,11374.3,11067.4,11089.4,11386.3,11656.3,12212.1,11912.2,11302.3,12089.8,12071.6,12486.8,11862.2,11830.4,12213.6,11597.6,11105.1,11021.6,11419.5,11086.8,11002.9,11274.0,10671.4,10185.4,10726.2,10834.9,10310.6,10850.4,10523.8,10537.1,10382.7,10227.1,10226.0,10586.5,10687.3,10632.3,10409.6,10232.7,10361.2,10455.3,10330.0,10105.3,10131.1,10429.9,10872.1,10586.6,10520.0,10281.4,10669.3,10955.2,10887.6,10552.9,10399.4,9878.0,9440.7,9447.8,9167.4,8583.5,9004.1
"22000","Louisiana","12","      Manufacturing",90312.6,93657.2,92622.3,91042.9,84473.2,78659.0,74997.4,72135.1,65783.6,64149.6,63129.6,64340.5,61943.8,63092.9,60585.0,55687.6,52291.6,54165.9,56462.8,62332.8,67675.8,67646.3,66358.4,62027.9,57760.9,53934.8,51666.6,53599.8,54959.6,55074.1,51994.0,48799.2,47761.9,46827.7,46674.7,47579.6,50052.0,53198.2,54184.0,54326.0,51974.9,50666.8,48934.2,47484.7,47068.8,47333.8,46650.9,46931.3,48188.4,49400.6,49372.0,50282.7,52181.6,51770.4,52482.9,53768.2,54694.2,55236.0,56934.7,57171.0,54725.5,51505.7,55142.6
"22000","Louisiana","13","          Durable goods manufacturing",7561.9,7837.9,7702.9,7810.0,7963.7,7916.5,8230.5,8297.5,8535.5,8876.7,8993.6,8988.9,8600.4,8545.0,8408.9,8076.6,7418.1,7295.4,7318.6,7313.9,7670.6,7768.1,8059.5,8045.6,7918.7,7966.3,7986.5,8443.1,7977.6,8256.2,7884.8,7889.7,7725.6,7625.5,7763.1,7871.8,8161.7,8423.8,8475.4,8345.6,7889.9,7422.0,7233.3,7133.2,6863.7,6580.9,6462.8,6565.4,6689.2,6631.8,6661.3,6700.7,6844.3,6814.4,6748.8,6787.1,6873.4,6920.4,7009.4,6907.0,6838.5,5912.0,6937.5
"22000","Louisiana","25","          Nondurable goods manufacturing",84588.0,87677.4,86743.5,84862.9,77637.3,71545.4,67244.8,64142.1,57131.7,54964.1,53749.7,55025.6,53051.0,54324.4,51880.3,47191.5,44545.7,46732.3,49141.9,55437.7,60537.3,60312.1,58540.4,54074.2,49876.5,45961.8,43671.9,45153.1,46985.8,46818.3,44106.9,40907.5,40027.4,39183.5,38868.0,39664.5,41856.9,44776.4,45728.5,46029.8,44156.6,43372.4,41810.0,40424.4,40344.6,41027.1,40466.6,40615.2,41776.8,43134.9,43067.6,43966.3,45756.7,45369.4,46177.4,47457.4,48312.4,48818.2,50482.5,50868.1,48391.3,46256.9,48678.8
"22000","Louisiana","34","      Wholesale trade",10965.0,11059.6,10939.6,11034.5,11339.0,11277.0,11433.0,11671.6,11554.4,11807.7,12031.6,12115.0,12005.6,12055.3,11913.4,11656.0,10951.2,10453.0,10330.8,10687.5,10650.7,11102.3,11389.4,11284.1,10998.7,10960.1,11031.6,11648.7,11274.7,11699.2,11476.9,11638.6,11880.7,11612.2,11712.2,11834.5,11638.4,11986.8,12365.3,12173.2,12014.8,11883.7,11752.0,11570.4,11473.2,11509.4,11679.5,11563.7,11774.5,11687.3,11677.7,11573.1,12180.4,11971.7,12083.4,12114.1,12030.7,11760.7,11777.2,11709.0,11725.3,10402.1,11541.0
